year_month,place,city,state,temperature,pressure,dew_point,humidity,wind_speed,gust,wind_chill,uv_index,feels_like_temperature,visibility,pollutant_value
2024-01,Taman Tasik Semenyih,Kajang,Selangor,27.564389463318562,1013.2047999753815,25.29194977843427,88.19538404726737,0.7649064500246184,1.4561792220580994,27.564389463318562,2.102412604628262,,,
2024-01,Tamparuli,Tuaran,Sabah,26.97027420528998,1007.4329816792041,25.035379762193642,90.02305265712205,0.46201164765833536,1.551577287066246,26.97027420528998,1.4925988837660762,,,
2024-01,Tanah Merah,Tanah Merah,Kelantan,,,,,,,,,,,46.7183908045977
2024-01,Tangkak,Tangkak,Johor,26.753456387984077,1013.9845783568585,24.015309446254072,86.37350705754615,2.3346000723850886,9.099493304379298,26.753456387984077,,,,44.1867816091954
2024-01,Tanjong Malim,Tanjong Malim,Perak,,,,,,,,,,,35.51942446043166
2024-01,Tanjung Aru,Kota Kinabalu,Sabah,28.13196894848271,1009.3688920254058,24.582921665490474,81.62526464361326,6.462244177840508,33.0,28.13196894848271,2.4862385321100917,32.20594479830149,8.94636556104446,
2024-01,Tanjung Bungah,George Town,Pulau Pinang,28.163890891612592,1010.9287358807978,24.108551840269424,78.83201153568854,2.0340663302090842,6.0830045706038005,28.163890891612592,,,,
2024-01,Tasek Ipoh,Ipoh,Perak,,,,,,,,,,,54.939655172413794
2024-01,Tawau,Tawau,Sabah,27.511494252873565,1008.685287356322,24.46264367816092,84.14511494252874,5.224137931034483,,27.511494252873565,2.44683908045977,30.882014388489207,8.96264367816092,50.685344827586206
2024-01,Tegupeh,Beluran,Sabah,25.997904869762177,1012.4804789762339,24.324688561721405,90.63986409966024,3.629841449603624,8.503793884484711,25.997904869762177,1.3493771234428087,,,
2024-02,Air Itam,Timur Laut,Pulau Pinang,29.901179044609215,1013.0368728275201,25.46410599246384,78.41157165430899,3.278825817430412,4.731445241278716,29.901179044609215,2.600704995745715,,,
2024-02,Ampang Jaya,Kuala Lumpur,Kuala Lumpur,28.597913749649955,1005.9767152058247,24.305894707364885,78.47265471856622,4.783394007280874,7.264169700364043,28.597913749649955,1.6856622794735368,,,
2024-02,Ampangan,Seremban,Negeri Sembilan,,,,,,,,,,,54.00574712643678
2024-02,Ayer Keroh,Ayer Keroh,Melaka,28.787932893948472,1011.081597962852,24.950233672858,80.5778669862193,4.902348711803475,10.470065907729179,28.787932893948472,1.64973037747154,,,
2024-02,Balik Pulau,Balik Pulau,Pulau Pinang,,,,,,,,,,,56.507183908045974
2024-02,Balok Baru Kuantan,Kuantan,Pahang,,,,,,,,,,,50.582466567607725
2024-02,Bandar Baru Kuala Selangor,Kuala Selangor,Selangor,,,,,,,,,,,50.382183908045974
2024-02,Bandar Indera Mahkota,Kuantan,Pahang,,,,,,,,,,,48.69539375928677
2024-02,Bandar Penawar,Kota Tinggi,Johor,,,,,,,,,,,34.90373563218391
2024-02,Bandar Puteri Jaya,Sungai Petani,Kedah,29.994122731201383,1017.0827293493024,23.282294110383997,69.99651808865292,2.6778738115816765,2.858402271885418,29.994122731201383,,,,
2024-02,Bandar Putra Kulai,Kulai,Johor,27.912056737588653,1006.5668794326241,24.333333333333332,81.87234042553192,8.217021276595744,40.55555555555556,27.912056737588653,2.7645390070921985,31.31063829787234,8.704545454545455,
2024-02,Bandar Saujana Utama,Kuala Selangor,Selangor,28.029633312616532,1011.7901407522761,26.465557508789555,92.3338719701678,0.5157364822871349,0.7862523306401491,28.029633312616532,1.2078309509011809,,,
2024-02,Bandar Sri Permaisuri,Kuala Lumpur,Kuala Lumpur,28.50159721388255,1017.9119935150715,24.791377446859613,82.23169208598536,1.1336375645490573,1.6429446379248227,28.50159721388255,1.4469797045754773,,,
2024-02,Bandar Sunway,Petaling Jaya,Selangor,29.77945205479452,1011.2595614880495,22.85299206921413,66.50807498197548,,0.0,29.77945205479452,,,,
2024-02,Bandar Victoria,Labuan,Labuan,27.864357864357864,1007.6138816738816,24.52958152958153,82.68253968253968,8.601731601731602,40.25,27.864357864357864,2.7835497835497836,31.636363636363637,8.960982658959537,
2024-02,Batu 3,Sandakan,Sabah,,,,,,,,,,,34.077586206896555
2024-02,Batu Maung,Bayan Lepas,Pulau Pinang,30.001424501424502,1010.6136467236468,23.446581196581196,68.87464387464388,9.465811965811966,32.333333333333336,30.001424501424502,2.7699430199430197,34.30769230769231,8.418803418803419,
2024-02,Batu Muda,Kuala Lumpur,Kuala Lumpur,,,,,,,,,,,57.09051724137931
2024-02,Batu Pahat,Batu Pahat,Johor,,,,,,,,,,,49.35632183908046
2024-02,Bintulu,Bintulu,Sarawak,27.3757225433526,1008.5308526011561,24.608381502890172,85.35982658959537,5.365606936416185,,27.3757225433526,2.6083815028901736,30.71242774566474,8.917391304347825,53.46120689655172
2024-02,Brinchang,Cameron Highlands,Pahang,19.508250532292404,,18.034794180269696,91.60342441447835,0.4694641589779986,2.0363555713271824,19.508250532292404,2.3443931866572036,,,
2024-02,Bukit Bintang,Kuala Lumpur,Kuala Lumpur,30.206158065320366,,23.04391672899526,66.65497382198953,1.4562203939167289,2.1206930939915236,30.206158065320366,0.26863625031164295,,,
2024-02,Bukit Changgang,Banting,Selangor,,,,,,,,,,,68.5014367816092
2024-02,Bukit Jalil,Kuala Lumpur,Kuala Lumpur,29.39078092959672,1010.912334671907,24.989436012418075,80.11257689678742,1.3950786056049214,2.739166097060834,29.39078092959672,1.3597883597883598,,,
2024-02,Bukit Minyak,Bukit Mertajam,Pulau Pinang,,,,,,,,,,,58.695402298850574
2024-02,Bukit Tengah,Bukit Mertajam,Pulau Pinang,29.412529947292764,1011.8492357450887,25.177743172017248,79.1079420220412,1.6330378533780547,3.769022520364159,29.412529947292764,1.6623143267848586,,,
2024-02,Cheras,Kuala Lumpur,Kuala Lumpur,28.50159721388255,1017.9119935150715,24.791377446859613,82.23169208598536,1.1336375645490573,1.6429446379248227,28.50159721388255,1.4469797045754773,,,65.45258620689656
2024-02,Damansara Jaya,Petaling Jaya,Selangor,26.37350571256765,1014.7215064295156,24.792351172579675,91.85386650631389,0.513974744437763,0.8337221888153938,26.37350571256765,1.3866506313890559,,,
2024-02,Durian Tunggal,Alor Gajah,Melaka,28.428571428571427,1010.5547474747474,23.94083694083694,77.46753246753246,11.821067821067821,35.0,28.428571428571427,2.774891774891775,32.16618497109827,8.926406926406926,
2024-02,Encorp Cahaya Alam,Shah Alam,Selangor,28.548268755152513,,,10.0,3.187631831255992,5.814621284755512,28.548268755152513,1.7479626078619368,,,
2024-02,Gelugor,Timur Laut,Pulau Pinang,,,,,,,,,,,57.39080459770115
2024-02,Gita Bayu,Balakong,Selangor,28.82318198155026,1012.0418922966336,24.584042170839822,79.44449502815382,0.6458368276027315,1.04038576734156,28.82318198155026,1.5306097999281179,,,
2024-02,Hulu Langat,Kajang,Selangor,26.93719849246231,998.2238516056196,24.412525125628143,87.68884422110553,17.700540201005023,21.869170854271356,26.93719849246231,1.5871859296482411,,,
2024-02,Jalan Airport,Miri,Sarawak,27.32323232323232,1009.2942424242425,24.926406926406926,87.33910533910534,9.220779220779221,,27.32323232323232,2.388167388167388,30.696969696969695,8.847041847041847,
2024-02,Jalan Ayer Hitam,Sepang,Kuala Lumpur,27.571001371742113,1015.8106852367688,25.065971459934136,87.10406035665295,1.8230083565459612,2.7968384401114204,27.571001371742113,1.657799442896936,,,
2024-02,Jalan Sentral,Sarikei,Sarawak,,,,,,,,,,,30.438218390804597
2024-02,Jerantut,Jerantut,Pahang,,,,,,,,,,,44.52148148148148
2024-02,Kampung Batin,Alor Setar,Kedah,,,,,,,,,,,56.91235632183908
2024-02,Kampung Dato' Abu Bakar Baginda,Sepang,Kuala Lumpur,27.571001371742113,1015.8106852367688,25.065971459934136,87.10406035665295,1.8230083565459612,2.7968384401114204,27.571001371742113,1.657799442896936,,,
2024-02,Kampung Datok Onn Larkin,Larkin,Johor,,,,,,,,,,,53.173850574712645
2024-02,Kampung Jawek,Besut,Terengganu,,,,,,,,,,,53.51580459770115
2024-02,Kampung Lepau,Pengerang,Johor,,,,,,,,,,,35.74425287356322
2024-02,Kampung Pak Dollah,Taiping,Perak,,,,,,,,,,,57.07471264367816
2024-02,Kampung Pantai,Labuan,Labuan,,,,,,,,,,,40.72270114942529
2024-02,Kampung Paya Mempelam,Langkawi,Kedah,30.16017316017316,1010.5076046176047,22.841269841269842,65.94660894660895,9.346320346320347,36.125,30.16017316017316,2.727272727272727,33.884559884559884,8.994227994227995,
2024-02,Kampung Permatang Pasir,Bandar Baharu,Kedah,28.02006495849874,986.4400360880549,23.713677372789608,79.41717791411043,2.039877300613497,5.883796463370624,28.02006495849874,,,,
2024-02,Kampung Redang,Kota Bharu,Kelantan,,,,,,,,,,,59.85057471264368
2024-02,Kampung Ria,Keningau,Sabah,,,,,,,,,,,41.36592592592593
2024-02,Kampung Sedeng,Segamat,Johor,,,,,,,,,,,46.94827586206897
2024-02,Kampung Sungai Kayu Ara,Petaling Jaya,Selangor,,,,,,,,,,,61.22844827586207
2024-02,Kampung Tambulaung,Kota Belud,Sabah,27.983922745660966,1018.1020027390113,23.56358419199165,80.42748141385157,0.8280944306769271,1.376183644189383,27.99139167862267,1.5322812051649928,,,
2024-02,Kampung Tebing Tinggi,Temerloh,Pahang,27.35685851318945,1007.0490035971222,25.53723021582734,90.5898201438849,1.868705035971223,3.9948920863309354,27.35685851318945,1.4394484412470023,,,
2024-02,Kampung Tok Kaya,Kuala Terengganu,Terengganu,,,,,,,,,,,58.04597701149425
2024-02,Kapit,Kapit,Sarawak,,,,,,,,,,,40.089080459770116
2024-02,Kemaman,Kemaman,Terengganu,27.538239538239537,1011.6193362193361,23.966810966810968,81.47907647907648,6.35064935064935,36.75,27.538239538239537,2.4877344877344876,30.61038961038961,8.914438502673796,53.79597701149425
2024-02,Kg Leban Chondong,Rompin,Pahang,,,,,,,,,,,45.45402298850575
2024-02,Kimanis,Papar,Sabah,,,,,,,,,,,40.26724137931034
2024-02,Kluang,Kluang,Johor,,,,,,,,,,,45.706896551724135
2024-02,Kota Kinabalu Industrial Park,Kota Kinabalu,Sabah,,,,,,,,,,,57.25
2024-02,Kota Sentosa,Kuching,Sarawak,27.066057624736473,1008.5799789177794,24.92129304286718,88.52073085031623,5.493323963457484,37.333333333333336,27.066057624736473,2.5621925509487,30.1391426563598,8.464005702066999,
2024-02,Kuah,Langkawi,Kedah,,,,,,,,,,,50.788489208633095
2024-02,Kuala Nerus,Kuala Terengganu,Terengganu,27.950937950937952,1011.8586435786436,24.536796536796537,82.22366522366522,7.396825396825397,,27.950937950937952,2.6406926406926408,31.67099567099567,8.966810966810966,
2024-02,Kuala Perlis,Kuala Perlis,Perlis,30.109405940594062,,24.405940594059405,72.05049504950496,6.517326732673268,10.706435643564356,30.109405940594062,3.742574257425743,,,
2024-02,Kuantan,Kuantan,Pahang,26.753906955736223,1011.1926676829269,24.725440379403793,89.16327913279133,5.295833333333333,9.599718344354642,26.753906955736223,1.8755645889792232,29.94083694083694,8.881673881673882,
2024-02,Kuching,Kuching,Sarawak,,,,,,,,,,,37.73419540229885
2024-02,Kudat,Kudat,Sabah,27.99397590361446,1012.0541566265059,24.664156626506024,82.40813253012048,11.234939759036145,38.27777777777778,27.99397590361446,2.7477477477477477,32.11746987951807,8.945736434108527,
2024-02,Kulim,Kulim,Kedah,,,,,,,,,,,57.625739644970416
2024-02,Limbang,Limbang,Sarawak,,,,,,,,,,,37.69827586206897
2024-02,Lojing,Lojing,Pahang,25.460015866719555,1014.6559936533121,21.87588258627529,82.81118603728679,1.1446251487504957,3.986870289567632,25.460015866719555,,,,
2024-02,Machap Umboo,Alor Gajah,Melaka,,,,,,,,,,,48.491379310344826
2024-02,Mersing,Mersing,Johor,28.073593073593074,1006.5349927849928,24.327561327561327,80.44011544011543,16.271284271284273,46.8421052631579,28.073593073593074,2.5454545454545454,31.966810966810968,8.727272727272727,
2024-02,Muallim,Muallim,Perak,27.39129855984509,1008.8682935979668,24.68922909354956,87.17729638145951,0.8379523175602082,1.936560571221106,27.39129855984509,1.4583081205373352,,,
2024-02,Mukah,Mukah,Sarawak,,,,,,,,,,,38.10057471264368
2024-02,Nilai Impian,Seremban,Negeri Sembilan,29.575165731769506,1002.9869836817951,24.36511983681795,74.49923508414075,9.347985721570629,13.733809280979091,29.575165731769506,1.6649668536460989,,,
2024-02,Paka,Dungun,Terengganu,,,,,,,,,,,49.05467625899281
2024-02,Pegoh Ipoh,Ipoh,Perak,,,,,,,,,,,56.258620689655174
2024-02,Pekan,Pekan,Pahang,27.12808161294217,980.410349177331,26.079857505132228,94.24809851503079,0.1697211155378486,0.3966437281178317,27.12808161294217,,,,
2024-02,Pekan Sibu,Sibu,Sarawak,26.840632603406327,1025.8621776155717,25.228223844282237,91.44574209245741,1.5043795620437954,2.843552311435523,26.840632603406327,0.5401459854014599,,,
2024-02,Pekan Sitiawan,Sitiawan,Perak,29.0,1009.9189177489177,24.385281385281385,77.18037518037518,4.847041847041847,,29.0,2.7012987012987013,33.4025974025974,8.769119769119769,
2024-02,Pelabuhan Klang,Klang,Selangor,,,,,,,,,,,66.98994252873563
2024-02,Penang Road,George Town,Pulau Pinang,29.6061098221191,1010.6325775927328,25.10170146945089,77.44218870843001,7.703944315545244,14.952397525135344,29.6061098221191,,,,
2024-02,Permyjaya,Miri,Sarawak,,,,,,,,,,,31.9683908045977
2024-02,Petaling,Shah Alam,Selangor,30.179997795900373,1011.7318371170377,24.988373374476527,75.59786202336346,1.590974212034384,1.932281669865643,30.179997795900373,2.954301075268817,32.77956989247312,8.719086021505376,
2024-02,Petra Jaya,Kuching,Sarawak,27.64624264933457,1012.8776293717115,25.872383163107397,90.52194057567317,0.3034911792014856,1.0107180439492418,27.64624264933457,1.1876818322500773,,,
2024-02,Piasau,Miri,Sarawak,,,,,,,,,,,47.40948275862069
2024-02,Port Dickson,Port Dickson,Negeri Sembilan,,,,,,,,,,,50.84051724137931
2024-02,Presint 11,Putrajaya,Putrajaya,28.36266171538093,1007.1824556780068,24.85105414470532,82.87279587925251,1.1570316243411596,4.282426928605654,28.36266171538093,1.4367513176808817,,,
2024-02,Presint 18,Putrajaya,Putrajaya,,,,,,,,,,,62.32448377581121
2024-02,Putatan,Kota Kinabalu,Sabah,,,,,,,,,,,51.814655172413794
2024-02,Sabak,Kota Bharu,Kelantan,27.483405483405484,1011.9772005772005,23.454545454545453,79.27417027417027,12.373737373737374,,27.483405483405484,2.5757575757575757,30.21933621933622,8.942279942279942,
2024-02,Sabu,Sri Aman,Sarawak,27.329462989840348,1010.4439187227866,24.95791001451379,87.59216255442671,2.6197387518142237,31.5,27.329462989840348,2.6502177068214805,30.560232220609578,8.780327868852458,
2024-02,Samarahan,Kota Samarahan,Sarawak,,,,,,,,,,,37.33185840707964
2024-02,Sandakan,Sandakan,Sabah,27.948051948051948,1010.6290331890333,24.551226551226552,82.11111111111111,12.505050505050505,30.0,27.948051948051948,2.3492063492063493,31.864357864357864,8.85383502170767,
2024-02,Saujana Villa,Kajang,Selangor,29.61130017974835,1013.1876027561414,25.208172558418216,78.72917914919113,1.8488915518274416,1.9734451767525467,29.61130017974835,,,,
2024-02,Seberang Jaya,Seberang Perai,Pulau Pinang,,,,,,,,,,,60.38649425287356
2024-02,Sepang,Sepang,Kuala Lumpur,28.804101838755304,1008.5114144271571,23.666195190947665,75.0007072135785,7.218528995756719,49.0,28.804101838755304,2.7333804809052333,32.38896746817539,8.835219236209335,
2024-02,Seri Manjung,Manjung,Perak,,,,,,,,,,,60.35450516986706
2024-02,Serian,Kuching,Sarawak,,,,,,,,,,,33.910919540229884
2024-02,Sibu,Sibu,Sarawak,,,,,,,,,,,45.28735632183908
2024-02,Sibu Jaya,Sibu,Sarawak,26.95959595959596,1007.3561616161617,24.71139971139971,88.22510822510823,5.412698412698413,36.72222222222222,26.95959595959596,2.502164502164502,29.72150072150072,8.696092619392186,
2024-02,Sime Darby Plantation Ladang Tangkak,Tangkak,Johor,28.05898144492696,1014.3994551914725,24.10529016975918,80.95302013422818,2.6726016581129097,10.19538097118042,28.05898144492696,,,,
2024-02,Songsang,Temerloh,Pahang,,,,,,,,,,,54.69252873563219
2024-02,Sri Aman,Sri Aman,Sarawak,,,,,,,,,,,28.132183908045977
2024-02,Sri Aman Heights,Selayang,Kuala Lumpur,27.251417247177514,1013.8502095844344,24.454792217151095,85.96159019937545,0.6844463127552246,0.6947153495075666,27.251417247177514,1.703098726879654,,,
2024-02,Subis,Miri,Sarawak,27.52475896644813,1009.5229219330855,25.92565586419753,91.22858796296296,2.214307751639028,4.860239105283456,27.52475896644813,1.2874228395061729,,,
2024-02,Sungai Buloh,Shah Alam,Selangor,28.32387348353553,,22.817136048526862,75.1994150779896,,,28.32387348353553,,,,
2024-02,Sungai Puyu,Seberang Perai,Pulau Pinang,29.31890331890332,1010.4062337662338,23.52236652236652,72.25396825396825,9.346320346320347,46.666666666666664,29.31890331890332,2.808080808080808,33.23088023088023,8.18840579710145,
2024-02,Sungai Ruan,Raub,Pahang,26.350636595125497,992.496198617679,23.405238268461257,85.4234267006184,0.6281193161149509,2.933794106947981,26.350636595125497,,,,
2024-02,Sungai Sapi,Beluran,Sabah,26.96506245407788,1020.3604371785451,25.497685525349006,91.90852314474651,1.8487509184423219,5.133614988978692,26.96506245407788,1.4507714915503307,,,
2024-02,Taman Bakti,Bandaraya Melaka,Melaka,,,,,,,,,,,53.34051724137931
2024-02,Taman Bukit Rambai,Bandaraya Melaka,Melaka,,,,,,,,,,,58.10344827586207
2024-02,Taman Desa Mutiara,Kota Setar,Kedah,29.148629148629148,1010.5197691197691,21.98701298701299,67.73593073593074,8.027417027417027,39.857142857142854,29.148629148629148,2.7085137085137085,31.49277456647399,8.813852813852813,
2024-02,Taman Embun,Kangar,Perlis,,,,,,,,,,,53.3841726618705
2024-02,Taman Eng Ann,Klang,Selangor,29.014285714285716,1013.4894897959184,21.991836734693877,65.95306122448979,,,29.014285714285716,,,,
2024-02,Taman Kulai Besar,Kulai,Johor,27.797752808988765,1010.3964458575133,23.809556735399433,79.91276700827262,1.981034695641437,3.0016668724533893,27.797752808988765,1.6744042474379552,,,
2024-02,Taman Mawar,Pasir Gudang,Johor,,,,,,,,,,,48.9051724137931
2024-02,Taman Mutiara Puchong,Puchong,Selangor,29.324028103044498,1019.0411990632318,25.461873536299766,80.49147540983606,2.8534426229508196,4.245480093676815,29.324028103044498,3.587353629976581,,,
2024-02,Taman Nilam,Sungai Petani,Kedah,,,,,,,,,,,54.16379310344828
2024-02,Taman Raja Ekram,Ipoh,Perak,28.292929292929294,1006.6554545454545,23.832611832611832,78.42857142857143,6.434343434343434,39.0,28.292929292929294,2.688311688311688,31.50793650793651,8.384393063583815,
2024-02,Taman Semarak,Nilai,Negeri Sembilan,,,,,,,,,,,55.633620689655174
2024-02,Taman Seri Alam,Papar,Sabah,27.05968117719191,1012.1166376456162,25.00868179031269,89.27599019006743,1.283188228080932,1.93952176578786,27.05968117719191,1.6473329245861434,,,
2024-02,Taman Setia,Klang,Selangor,,,,,,,,,,,72.41666666666667
2024-02,Taman TTDI Jaya,Shah Alam,Selangor,,,,,,,,,,,56.214080459770116
2024-02,Taman Tasik Semenyih,Kajang,Selangor,28.69256188118812,1012.4842951732672,25.46789603960396,83.83394801980198,0.09358910891089109,0.25746287128712875,28.69256188118812,2.733663366336634,,,
2024-02,Tamparuli,Tuaran,Sabah,27.617573071394347,1007.9202132247244,24.339494489698133,83.8819118351701,0.619034499281265,2.196993291806421,27.617573071394347,1.7164590321034978,,,
2024-02,Tanah Merah,Tanah Merah,Kelantan,,,,,,,,,,,59.30603448275862
2024-02,Tangkak,Tangkak,Johor,28.05898144492696,1014.3994551914725,24.10529016975918,80.95302013422818,2.6726016581129097,10.19538097118042,28.05898144492696,,,,52.560344827586206
2024-02,Tanjong Malim,Tanjong Malim,Perak,,,,,,,,,,,47.729885057471265
2024-02,Tanjung Aru,Kota Kinabalu,Sabah,27.915714285714287,1009.9988017118403,24.091428571428573,80.26928571428572,6.705420827389443,36.0,27.915714285714287,2.7660485021398005,31.62857142857143,8.946504992867332,
2024-02,Tanjung Bungah,George Town,Pulau Pinang,29.206978702923838,1011.080194922392,24.170870508801546,74.95175069185417,2.5069787029238357,7.217169037858693,29.206978702923838,,,,
2024-02,Tasek Ipoh,Ipoh,Perak,,,,,,,,,,,58.63505747126437
2024-02,Tawau,Tawau,Sabah,27.471861471861473,1009.7267243867244,24.28715728715729,83.5930735930736,5.942279942279942,,27.471861471861473,2.6464646464646466,30.5974025974026,8.940751445086706,54.35919540229885
2024-02,Tegupeh,Beluran,Sabah,25.980891950688907,1013.4817839013778,24.11932559825961,89.76160261058739,3.3008339376359683,7.86301667875272,25.980891950688907,1.4677302393038434,,,
2024-03,Air Itam,Timur Laut,Pulau Pinang,29.67792721518987,1011.7753385152641,26.201706600361664,82.72007233273055,2.277995027124774,3.320456600361664,29.67792721518987,2.509267631103074,,,
2024-03,Ampang Jaya,Kuala Lumpur,Kuala Lumpur,29.25762867647059,1004.688353860294,24.455238970588237,76.65955882352941,4.770294117647059,7.280863970588236,29.25762867647059,1.6626838235294117,,,
2024-03,Ampangan,Seremban,Negeri Sembilan,,,,,,,,,,,60.06720430107527
2024-03,Ayer Keroh,Ayer Keroh,Melaka,29.17673949579832,1010.2613540616247,25.423316526610645,81.33791596638656,4.000268907563026,8.526296918767507,29.17673949579832,1.6657703081232493,,,
2024-03,Balik Pulau,Balik Pulau,Pulau Pinang,,,,,,,,,,,60.078729281767956
2024-03,Balok Baru Kuantan,Kuantan,Pahang,,,,,,,,,,,54.21370967741935
2024-03,Bandar Baru Kuala Selangor,Kuala Selangor,Selangor,,,,,,,,,,,58.483870967741936
2024-03,Bandar Indera Mahkota,Kuantan,Pahang,,,,,,,,,,,49.319559228650135
2024-03,Bandar Penawar,Kota Tinggi,Johor,,,,,,,,,,,39.12231182795699
2024-03,Bandar Puteri Jaya,Sungai Petani,Kedah,29.709373946274024,1015.8308120714847,24.403619197482296,75.83706867483421,1.9893110037091155,2.1026076205462516,29.709373946274024,,,,
2024-03,Bandar Putra Kulai,Kulai,Johor,28.313725490196077,1005.3721699346406,24.49673202614379,81.04313725490196,6.852287581699346,33.0,28.313725490196077,2.8117647058823527,32.01307189542484,8.579084967320261,
2024-03,Bandar Saujana Utama,Kuala Selangor,Selangor,28.30231837484219,1010.6274498452366,26.88360810174282,93.48299093308849,0.5138643406404224,0.7790657638012166,28.30231837484219,0.9389418110868817,,,
2024-03,Bandar Sri Permaisuri,Kuala Lumpur,Kuala Lumpur,28.8888938950214,1016.7697854246451,25.170950664564092,82.3835323271007,0.9588195539535931,1.4164902004956073,28.8888938950214,1.411015994593377,,,
2024-03,Bandar Victoria,Labuan,Labuan,28.40456989247312,1006.5131182795699,24.607526881720432,80.74059139784946,7.958333333333333,,28.40456989247312,3.079301075268817,32.486559139784944,8.998655913978494,
2024-03,Batu 3,Sandakan,Sabah,,,,,,,,,,,43.215053763440864
2024-03,Batu Maung,Bayan Lepas,Pulau Pinang,30.06030483764082,1009.5001722995361,24.51093439363817,73.00397614314116,8.52153744201458,39.166666666666664,30.06030483764082,2.997349237905898,35.29900332225914,7.99402390438247,
2024-03,Batu Muda,Kuala Lumpur,Kuala Lumpur,,,,,,,,,,,63.200268817204304
2024-03,Batu Pahat,Batu Pahat,Johor,,,,,,,,,,,53.18732782369146
2024-03,Bintulu,Bintulu,Sarawak,27.686827956989248,1007.4663709677419,25.067204301075268,86.09543010752688,6.150537634408602,,27.686827956989248,2.8118279569892475,31.669811320754718,8.87768817204301,54.519489247311824
2024-03,Brinchang,Cameron Highlands,Pahang,20.13725418121669,,17.81784598419408,87.78669362249587,0.4839183973534277,2.1351038412056607,20.13725418121669,2.4002940635912515,,,
2024-03,Bukit Bintang,Kuala Lumpur,Kuala Lumpur,30.15620907250863,,23.599166567448506,69.36749613049172,1.5849505893558757,2.240695320871532,30.15620907250863,0.11513275389927373,,,
2024-03,Bukit Changgang,Banting,Selangor,,,,,,,,,,,77.25537634408602
2024-03,Bukit Jalil,Kuala Lumpur,Kuala Lumpur,29.466187696452625,1010.1608326324642,25.48304640291871,82.26154018859452,1.4297878311629995,2.7924674449932643,29.466187696452625,1.4263731326519151,,,
2024-03,Bukit Minyak,Bukit Mertajam,Pulau Pinang,,,,,,,,,,,63.11021505376344
2024-03,Bukit Tengah,Bukit Mertajam,Pulau Pinang,29.332631107126847,1010.7550543478261,25.882743164500226,82.66250560286866,1.5220865082922457,3.395820259973106,29.332631107126847,1.6149708650829224,,,
2024-03,Cheras,Kuala Lumpur,Kuala Lumpur,28.8888938950214,1016.7697854246451,25.170950664564092,82.3835323271007,0.9588195539535931,1.4164902004956073,28.8888938950214,1.411015994593377,,,67.96774193548387
2024-03,Damansara Jaya,Petaling Jaya,Selangor,27.177142857142858,1013.6810453781512,24.94244257703081,88.95756862745098,0.3971204481792717,0.6646386554621848,27.177142857142858,1.4466106442577031,,,
2024-03,Durian Tunggal,Alor Gajah,Melaka,28.901881720430108,1009.3788306451613,24.294354838709676,77.28225806451613,9.438172043010752,,28.901881720430108,2.9274193548387095,33.04032258064516,8.725806451612904,
2024-03,Encorp Cahaya Alam,Shah Alam,Selangor,28.653951302862026,,,10.0,3.1801232492997196,5.7886162464985995,28.653951302862026,1.6429131652661064,,,
2024-03,Gelugor,Timur Laut,Pulau Pinang,,,,,,,,,,,61.06989247311828
2024-03,Gita Bayu,Balakong,Selangor,29.119514695830485,1010.3429306220095,25.01261107313739,80.21736158578264,0.5480519480519481,0.9024606971975393,29.119514695830485,1.5103668261563,,,
2024-03,Hulu Langat,Kajang,Selangor,27.121819598675238,997.1800502599655,24.44007403078122,87.46956945256186,17.71357880381843,21.151685174361972,27.121819598675238,1.5758815507500488,,,
2024-03,Jalan Airport,Miri,Sarawak,28.032258064516128,1008.1689650537634,25.225806451612904,85.34139784946237,9.100806451612904,,28.032258064516128,2.556451612903226,32.35618279569893,8.91263440860215,
2024-03,Jalan Ayer Hitam,Sepang,Kuala Lumpur,29.25033345033345,1014.541637708777,25.042260442260442,79.78638118638118,1.7648806187647126,2.6635354780854166,29.25033345033345,1.6676381571572694,,,
2024-03,Jalan Sentral,Sarikei,Sarawak,,,,,,,,,,,41.196236559139784
2024-03,Jerantut,Jerantut,Pahang,,,,,,,,,,,31.893817204301076
2024-03,Kampung Batin,Alor Setar,Kedah,,,,,,,,,,,67.01209677419355
2024-03,Kampung Dato' Abu Bakar Baginda,Sepang,Kuala Lumpur,29.25033345033345,1014.541637708777,25.042260442260442,79.78638118638118,1.7648806187647126,2.6635354780854166,29.25033345033345,1.6676381571572694,,,
2024-03,Kampung Datok Onn Larkin,Larkin,Johor,,,,,,,,,,,53.983870967741936
2024-03,Kampung Jawek,Besut,Terengganu,,,,,,,,,,,54.401881720430104
2024-03,Kampung Lepau,Pengerang,Johor,,,,,,,,,,,38.49596774193548
2024-03,Kampung Pak Dollah,Taiping,Perak,,,,,,,,,,,61.18010752688172
2024-03,Kampung Pantai,Labuan,Labuan,,,,,,,,,,,54.23521505376344
2024-03,Kampung Paya Mempelam,Langkawi,Kedah,30.297043010752688,1009.2485483870967,23.620967741935484,68.61827956989248,7.851951547779273,,30.296096904441452,2.9556451612903225,34.8167115902965,8.983870967741936,
2024-03,Kampung Permatang Pasir,Bandar Baharu,Kedah,28.07439293598234,985.3809050772626,24.387417218543046,82.00478292862398,2.0259013980868286,5.865526122148639,28.07439293598234,,,,
2024-03,Kampung Redang,Kota Bharu,Kelantan,,,,,,,,,,,57.763440860215056
2024-03,Kampung Ria,Keningau,Sabah,,,,,,,,,,,43.23242467718795
2024-03,Kampung Sedeng,Segamat,Johor,,,,,,,,,,,53.278225806451616
